 

stn;time;gre000z0
STG;202108230800;442
STG;202108230810;616
STG;202108230820;389
STG;202108230830;528
STG;202108230840;550
STG;202108230850;345
STG;202108230900;203
STG;202108230910;239
STG;202108230920;291
STG;202108230930;289
STG;202108230940;271
STG;202108230950;627
STG;202108231000;704
STG;202108231010;832
STG;202108231020;756
STG;202108231030;827
STG;202108231040;835
STG;202108231050;814
STG;202108231100;725
STG;202108231110;925
STG;202108231120;688
STG;202108231130;904
STG;202108231140;385
STG;202108231150;274
STG;202108231200;218
STG;202108231210;332
STG;202108231220;507
STG;202108231230;457
STG;202108231240;445
STG;202108231250;311
STG;202108231300;478
STG;202108231310;483
STG;202108231320;437
STG;202108231330;498
STG;202108231340;412
STG;202108231350;380
STG;202108231400;410
STG;202108231410;360
STG;202108231420;397
STG;202108231430;403
STG;202108231440;411
STG;202108231450;362
STG;202108231500;264
STG;202108231510;286
STG;202108231520;420
STG;202108231530;304
STG;202108231540;464
STG;202108231550;410
STG;202108231600;263
STG;202108231610;414
STG;202108231620;289
STG;202108231630;131
STG;202108231640;77
STG;202108231650;61
STG;202108231700;58
STG;202108231710;53
STG;202108231720;45
STG;202108231730;38
STG;202108231740;33
STG;202108231750;23
STG;202108231800;13
STG;202108231810;5
STG;202108231820;1
STG;202108231830;0
STG;202108231840;0
STG;202108231850;0
STG;202108231900;0
STG;202108231910;0
STG;202108231920;0
STG;202108231930;0
STG;202108231940;0
STG;202108231950;0
STG;202108232000;0
STG;202108232010;0
STG;202108232020;0
STG;202108232030;0
STG;202108232040;0
STG;202108232050;0
STG;202108232100;0
STG;202108232110;0
STG;202108232120;0
STG;202108232130;0
STG;202108232140;0
STG;202108232150;0
STG;202108232200;0
STG;202108232210;0
STG;202108232220;0
STG;202108232230;0
STG;202108232240;0
STG;202108232250;0
STG;202108232300;0
STG;202108232310;0
STG;202108232320;0
STG;202108232330;0
STG;202108232340;0
STG;202108232350;0
STG;202108240000;0
STG;202108240010;0
STG;202108240020;0
STG;202108240030;0
STG;202108240040;0
STG;202108240050;0
STG;202108240100;0
STG;202108240110;0
STG;202108240120;0
STG;202108240130;0
STG;202108240140;0
STG;202108240150;0
STG;202108240200;0
STG;202108240210;0
STG;202108240220;0
STG;202108240230;0
STG;202108240240;0
STG;202108240250;0
STG;202108240300;0
STG;202108240310;0
STG;202108240320;0
STG;202108240330;0
STG;202108240340;0
STG;202108240350;0
STG;202108240400;0
STG;202108240410;0
STG;202108240420;0
STG;202108240430;0
STG;202108240440;0
STG;202108240450;1
STG;202108240500;1
STG;202108240510;2
STG;202108240520;4
STG;202108240530;6
STG;202108240540;10
STG;202108240550;13
STG;202108240600;17
STG;202108240610;20
STG;202108240620;17
STG;202108240630;24
STG;202108240640;26
STG;202108240650;27
STG;202108240700;29
STG;202108240710;43
STG;202108240720;49
STG;202108240730;52
STG;202108240740;40
STG;202108240750;43
STG;202108240800;41
STG;202108240810;34
STG;202108240820;35
STG;202108240830;39
STG;202108240840;47
STG;202108240850;59
STG;202108240900;60
STG;202108240910;52
STG;202108240920;64
STG;202108240930;71
STG;202108240940;70
STG;202108240950;73
STG;202108241000;66
STG;202108241010;70
STG;202108241020;77
STG;202108241030;90
STG;202108241040;91
STG;202108241050;84
STG;202108241100;73
STG;202108241110;78
STG;202108241120;94
STG;202108241130;117
STG;202108241140;99
STG;202108241150;121
STG;202108241200;159
STG;202108241210;126
STG;202108241220;104
STG;202108241230;94
STG;202108241240;131
STG;202108241250;120
STG;202108241300;83
STG;202108241310;134
STG;202108241320;123
STG;202108241330;152
STG;202108241340;229
STG;202108241350;269
STG;202108241400;74
STG;202108241410;98
STG;202108241420;212
STG;202108241430;119
STG;202108241440;99
STG;202108241450;99
STG;202108241500;101
STG;202108241510;85
STG;202108241520;64
STG;202108241530;99
STG;202108241540;98
STG;202108241550;134
STG;202108241600;198
STG;202108241610;284
STG;202108241620;257
STG;202108241630;253
STG;202108241640;239
STG;202108241650;206
STG;202108241700;176
STG;202108241710;146
STG;202108241720;115
STG;202108241730;92
STG;202108241740;60
STG;202108241750;45
STG;202108241800;26
STG;202108241810;12
STG;202108241820;2
STG;202108241830;0
STG;202108241840;0
STG;202108241850;0
STG;202108241900;0
STG;202108241910;0
STG;202108241920;0
STG;202108241930;0
STG;202108241940;0
STG;202108241950;0
STG;202108242000;0
STG;202108242010;0
STG;202108242020;0
STG;202108242030;0
STG;202108242040;0
STG;202108242050;0
STG;202108242100;0
STG;202108242110;0
STG;202108242120;0
STG;202108242130;0
STG;202108242140;0
STG;202108242150;0
STG;202108242200;0
STG;202108242210;0
STG;202108242220;0
STG;202108242230;0
STG;202108242240;0
STG;202108242250;0
STG;202108242300;0
STG;202108242310;0
STG;202108242320;0
STG;202108242330;0
STG;202108242340;0
STG;202108242350;0
STG;202108250000;0
STG;202108250010;0
STG;202108250020;0
STG;202108250030;0
STG;202108250040;0
STG;202108250050;0
STG;202108250100;0
STG;202108250110;0
STG;202108250120;0
STG;202108250130;0
STG;202108250140;0
STG;202108250150;0
STG;202108250200;0
STG;202108250210;0
STG;202108250220;0
STG;202108250230;0
STG;202108250240;0
STG;202108250250;0
STG;202108250300;0
STG;202108250310;0
STG;202108250320;0
STG;202108250330;0
STG;202108250340;0
STG;202108250350;0
STG;202108250400;0
STG;202108250410;0
STG;202108250420;0
STG;202108250430;0
STG;202108250440;2
STG;202108250450;7
STG;202108250500;12
STG;202108250510;17
STG;202108250520;22
STG;202108250530;29
STG;202108250540;37
STG;202108250550;48
STG;202108250600;61
STG;202108250610;68
STG;202108250620;57
STG;202108250630;42
STG;202108250640;43
STG;202108250650;44
STG;202108250700;63
STG;202108250710;80
STG;202108250720;118
STG;202108250730;164
STG;202108250740;204
STG;202108250750;185
STG;202108250800;164
STG;202108250810;157
STG;202108250820;138
STG;202108250830;122
STG;202108250840;118
STG;202108250850;112
STG;202108250900;109
STG;202108250910;113
STG;202108250920;144
STG;202108250930;168
STG;202108250940;187
STG;202108250950;183
STG;202108251000;208
STG;202108251010;207
STG;202108251020;210
STG;202108251030;254
STG;202108251040;301
STG;202108251050;344
STG;202108251100;336
STG;202108251110;523
STG;202108251120;366
STG;202108251130;606
STG;202108251140;591
STG;202108251150;623
STG;202108251200;679
STG;202108251210;699
STG;202108251220;766
STG;202108251230;432
STG;202108251240;700
STG;202108251250;1019
STG;202108251300;681
STG;202108251310;341
STG;202108251320;349
STG;202108251330;287
STG;202108251340;454
STG;202108251350;201
STG;202108251400;163
STG;202108251410;201
STG;202108251420;238
STG;202108251430;271
STG;202108251440;265
STG;202108251450;142
STG;202108251500;154
STG;202108251510;175
STG;202108251520;195
STG;202108251530;185
STG;202108251540;162
STG;202108251550;140
STG;202108251600;123
STG;202108251610;132
STG;202108251620;132
STG;202108251630;101
STG;202108251640;92
STG;202108251650;84
STG;202108251700;83
STG;202108251710;67
STG;202108251720;59
STG;202108251730;46
STG;202108251740;39
STG;202108251750;28
STG;202108251800;18
STG;202108251810;10
STG;202108251820;2
STG;202108251830;0
STG;202108251840;0
STG;202108251850;0
STG;202108251900;0
STG;202108251910;0
STG;202108251920;0
STG;202108251930;0
STG;202108251940;0
STG;202108251950;0
STG;202108252000;0
STG;202108252010;0
STG;202108252020;0
STG;202108252030;0
STG;202108252040;0
STG;202108252050;0
STG;202108252100;0
STG;202108252110;0
STG;202108252120;0
STG;202108252130;0
STG;202108252140;0
STG;202108252150;0
STG;202108252200;0
STG;202108252210;0
STG;202108252220;0
STG;202108252230;0
STG;202108252240;0
STG;202108252250;0
STG;202108252300;0
STG;202108252310;0
STG;202108252320;0
STG;202108252330;0
STG;202108252340;0
STG;202108252350;0
STG;202108260000;0
STG;202108260010;0
STG;202108260020;0
STG;202108260030;0
STG;202108260040;0
STG;202108260050;0
STG;202108260100;0
STG;202108260110;0
STG;202108260120;0
STG;202108260130;0
STG;202108260140;0
STG;202108260150;0
STG;202108260200;0
STG;202108260210;0
STG;202108260220;0
STG;202108260230;0
STG;202108260240;0
STG;202108260250;0
STG;202108260300;0
STG;202108260310;0
STG;202108260320;0
STG;202108260330;0
STG;202108260340;0
STG;202108260350;0
STG;202108260400;0
STG;202108260410;0
STG;202108260420;0
STG;202108260430;0
STG;202108260440;1
STG;202108260450;8
STG;202108260500;15
STG;202108260510;25
STG;202108260520;49
STG;202108260530;82
STG;202108260540;94
STG;202108260550;143
STG;202108260600;173
STG;202108260610;204
STG;202108260620;232
STG;202108260630;271
STG;202108260640;283
STG;202108260650;260
STG;202108260700;314
STG;202108260710;254
STG;202108260720;409
STG;202108260730;437
STG;202108260740;450
STG;202108260750;490
STG;202108260800;284
STG;202108260810;286
STG;202108260820;329
STG;202108260830;338
STG;202108260840;601
STG;202108260850;437
STG;202108260900;519
STG;202108260910;567
STG;202108260920;715
STG;202108260930;557
STG;202108260940;846
STG;202108260950;580
STG;202108261000;670
STG;202108261010;726
STG;202108261020;649
STG;202108261030;535
STG;202108261040;443
STG;202108261050;516
STG;202108261100;435
STG;202108261110;267
STG;202108261120;383
STG;202108261130;463
STG;202108261140;379
STG;202108261150;385
STG;202108261200;452
STG;202108261210;308
STG;202108261220;275
STG;202108261230;224
STG;202108261240;213
STG;202108261250;277
STG;202108261300;295
STG;202108261310;318
STG;202108261320;337
STG;202108261330;186
STG;202108261340;146
STG;202108261350;173
STG;202108261400;179
STG;202108261410;168
STG;202108261420;227
STG;202108261430;257
STG;202108261440;199
STG;202108261450;129
STG;202108261500;60
STG;202108261510;35
STG;202108261520;42
STG;202108261530;85
STG;202108261540;57
STG;202108261550;22
STG;202108261600;36
STG;202108261610;44
STG;202108261620;24
STG;202108261630;19
STG;202108261640;19
STG;202108261650;26
STG;202108261700;19
STG;202108261710;17
STG;202108261720;13
STG;202108261730;3
STG;202108261740;0
STG;202108261750;0
STG;202108261800;0
STG;202108261810;0
STG;202108261820;0
STG;202108261830;0
STG;202108261840;0
STG;202108261850;0
STG;202108261900;0
STG;202108261910;0
STG;202108261920;0
STG;202108261930;0
STG;202108261940;0
STG;202108261950;0
STG;202108262000;0
STG;202108262010;0
STG;202108262020;0
STG;202108262030;0
STG;202108262040;0
STG;202108262050;0
STG;202108262100;0
STG;202108262110;0
STG;202108262120;0
STG;202108262130;0
STG;202108262140;0
STG;202108262150;0
STG;202108262200;0
STG;202108262210;0
STG;202108262220;0
STG;202108262230;0
STG;202108262240;0
STG;202108262250;0
STG;202108262300;0
STG;202108262310;0
STG;202108262320;0
STG;202108262330;0
STG;202108262340;0
STG;202108262350;0
STG;202108270000;0
STG;202108270010;0
STG;202108270020;0
STG;202108270030;0
STG;202108270040;0
STG;202108270050;0
STG;202108270100;0
STG;202108270110;0
STG;202108270120;0
STG;202108270130;0
STG;202108270140;0
STG;202108270150;0
STG;202108270200;0
STG;202108270210;0
STG;202108270220;0
STG;202108270230;0
STG;202108270240;0
STG;202108270250;0
STG;202108270300;0
STG;202108270310;0
STG;202108270320;0
STG;202108270330;0
STG;202108270340;0
STG;202108270350;0
STG;202108270400;0
STG;202108270410;0
STG;202108270420;0
STG;202108270430;0
STG;202108270440;0
STG;202108270450;3
STG;202108270500;8
STG;202108270510;7
STG;202108270520;12
STG;202108270530;21
STG;202108270540;42
STG;202108270550;79
STG;202108270600;162
STG;202108270610;203
STG;202108270620;238
STG;202108270630;264
STG;202108270640;199
STG;202108270650;320
STG;202108270700;353
STG;202108270710;314
STG;202108270720;334
STG;202108270730;342
STG;202108270740;287
STG;202108270750;404
STG;202108270800;512
STG;202108270810;332
STG;202108270820;340
STG;202108270830;325
STG;202108270840;249
STG;202108270850;461
STG;202108270900;150
STG;202108270910;96
STG;202108270920;120
STG;202108270930;217
STG;202108270940;216
STG;202108270950;217
STG;202108271000;350
STG;202108271010;367
STG;202108271020;285
STG;202108271030;389
STG;202108271040;403
STG;202108271050;233
STG;202108271100;202
STG;202108271110;322
STG;202108271120;729
STG;202108271130;352
STG;202108271140;427
STG;202108271150;849
STG;202108271200;514
STG;202108271210;848
STG;202108271220;790
STG;202108271230;175
STG;202108271240;44
STG;202108271250;48
STG;202108271300;46
STG;202108271310;87
STG;202108271320;119
STG;202108271330;180
STG;202108271340;263
STG;202108271350;297
STG;202108271400;341
STG;202108271410;430
STG;202108271420;331
STG;202108271430;431
STG;202108271440;368
STG;202108271450;459
STG;202108271500;424
STG;202108271510;296
STG;202108271520;422
STG;202108271530;284
STG;202108271540;174
STG;202108271550;164
STG;202108271600;207
STG;202108271610;146
STG;202108271620;244
STG;202108271630;285
STG;202108271640;227
STG;202108271650;195
STG;202108271700;176
STG;202108271710;143
STG;202108271720;108
STG;202108271730;94
STG;202108271740;57
STG;202108271750;29
STG;202108271800;9
STG;202108271810;3
STG;202108271820;0
STG;202108271830;0
STG;202108271840;0
STG;202108271850;0
STG;202108271900;0
STG;202108271910;0
STG;202108271920;0
STG;202108271930;0
STG;202108271940;0
STG;202108271950;0
STG;202108272000;0
STG;202108272010;0
STG;202108272020;0
STG;202108272030;0
STG;202108272040;0
STG;202108272050;0
STG;202108272100;0
STG;202108272110;0
STG;202108272120;0
STG;202108272130;0
STG;202108272140;0
STG;202108272150;0
STG;202108272200;0
STG;202108272210;0
STG;202108272220;0
STG;202108272230;0
STG;202108272240;0
STG;202108272250;0
STG;202108272300;0
STG;202108272310;0
STG;202108272320;0
STG;202108272330;0
STG;202108272340;0
STG;202108272350;0
STG;202108280000;0
STG;202108280010;0
STG;202108280020;0
STG;202108280030;0
STG;202108280040;0
STG;202108280050;0
STG;202108280100;0
STG;202108280110;0
STG;202108280120;0
STG;202108280130;0
STG;202108280140;0
STG;202108280150;0
STG;202108280200;0
STG;202108280210;0
STG;202108280220;0
STG;202108280230;0
STG;202108280240;0
STG;202108280250;0
STG;202108280300;0
STG;202108280310;0
STG;202108280320;0
STG;202108280330;0
STG;202108280340;0
STG;202108280350;0
STG;202108280400;0
STG;202108280410;0
STG;202108280420;0
STG;202108280430;0
STG;202108280440;0
STG;202108280450;0
STG;202108280500;0
STG;202108280510;0
STG;202108280520;1
STG;202108280530;2
STG;202108280540;5
STG;202108280550;11
STG;202108280600;31
STG;202108280610;41
STG;202108280620;49
STG;202108280630;53
STG;202108280640;53
STG;202108280650;63
STG;202108280700;43
STG;202108280710;62
STG;202108280720;90
STG;202108280730;90
STG;202108280740;86
STG;202108280750;85
STG;202108280800;64
STG;202108280810;58
STG;202108280820;89
STG;202108280830;73
STG;202108280840;68
STG;202108280850;77
STG;202108280900;146
STG;202108280910;230
STG;202108280920;612
STG;202108280930;324
STG;202108280940;403
STG;202108280950;498
STG;202108281000;252
STG;202108281010;227
STG;202108281020;811
STG;202108281030;450
STG;202108281040;192
STG;202108281050;144
STG;202108281100;225
STG;202108281110;299
STG;202108281120;269
STG;202108281130;197
STG;202108281140;347
STG;202108281150;504
STG;202108281200;425
STG;202108281210;160
STG;202108281220;95
STG;202108281230;203
STG;202108281240;222
STG;202108281250;215
STG;202108281300;180
STG;202108281310;165
STG;202108281320;112
STG;202108281330;157
STG;202108281340;190
STG;202108281350;124
STG;202108281400;74
STG;202108281410;107
STG;202108281420;103
STG;202108281430;74
STG;202108281440;43
STG;202108281450;64
STG;202108281500;95
STG;202108281510;80
STG;202108281520;45
STG;202108281530;48
STG;202108281540;60
STG;202108281550;63
STG;202108281600;56
STG;202108281610;50
STG;202108281620;61
STG;202108281630;51
STG;202108281640;45
STG;202108281650;33
STG;202108281700;19
STG;202108281710;13
STG;202108281720;13
STG;202108281730;11
STG;202108281740;4
STG;202108281750;3
STG;202108281800;1
STG;202108281810;0
STG;202108281820;0
STG;202108281830;0
STG;202108281840;0
STG;202108281850;0
STG;202108281900;0
STG;202108281910;0
STG;202108281920;0
STG;202108281930;0
STG;202108281940;0
STG;202108281950;0
STG;202108282000;0
STG;202108282010;0
STG;202108282020;0
STG;202108282030;0
STG;202108282040;0
STG;202108282050;0
STG;202108282100;0
STG;202108282110;0
STG;202108282120;0
STG;202108282130;0
STG;202108282140;0
STG;202108282150;0
STG;202108282200;0
STG;202108282210;0
STG;202108282220;0
STG;202108282230;0
STG;202108282240;0
STG;202108282250;0
STG;202108282300;0
STG;202108282310;0
STG;202108282320;0
STG;202108282330;0
STG;202108282340;0
STG;202108282350;0
STG;202108290000;0
STG;202108290010;0
STG;202108290020;0
STG;202108290030;0
STG;202108290040;0
STG;202108290050;0
STG;202108290100;0
STG;202108290110;0
STG;202108290120;0
STG;202108290130;0
STG;202108290140;0
STG;202108290150;0
STG;202108290200;0
STG;202108290210;0
STG;202108290220;0
STG;202108290230;0
STG;202108290240;0
STG;202108290250;0
STG;202108290300;0
STG;202108290310;0
STG;202108290320;0
STG;202108290330;0
STG;202108290340;0
STG;202108290350;0
STG;202108290400;0
STG;202108290410;0
STG;202108290420;0
STG;202108290430;0
STG;202108290440;0
STG;202108290450;0
STG;202108290500;1
STG;202108290510;0
STG;202108290520;4
STG;202108290530;11
STG;202108290540;27
STG;202108290550;36
STG;202108290600;33
STG;202108290610;31
STG;202108290620;42
STG;202108290630;49
STG;202108290640;52
STG;202108290650;57
STG;202108290700;49
STG;202108290710;32
STG;202108290720;40
STG;202108290730;34
STG;202108290740;54
STG;202108290750;77
STG;202108290800;74
STG;202108290810;55
STG;202108290820;67
STG;202108290830;83
STG;202108290840;121
STG;202108290850;121
STG;202108290900;135
STG;202108290910;144
STG;202108290920;116
STG;202108290930;65
STG;202108290940;70
STG;202108290950;101
STG;202108291000;126
STG;202108291010;97
STG;202108291020;89
STG;202108291030;94
STG;202108291040;153
STG;202108291050;196
STG;202108291100;184
STG;202108291110;172
STG;202108291120;250
STG;202108291130;200
STG;202108291140;204
STG;202108291150;198
STG;202108291200;244
STG;202108291210;252
STG;202108291220;273
STG;202108291230;131
STG;202108291240;259
STG;202108291250;184
STG;202108291300;188
STG;202108291310;184
STG;202108291320;123
STG;202108291330;123
STG;202108291340;88
STG;202108291350;49
STG;202108291400;49
STG;202108291410;76
STG;202108291420;97
STG;202108291430;64
STG;202108291440;50
STG;202108291450;57
STG;202108291500;50
STG;202108291510;57
STG;202108291520;63
STG;202108291530;34
STG;202108291540;16
STG;202108291550;24
STG;202108291600;16
STG;202108291610;27
STG;202108291620;14
STG;202108291630;29
STG;202108291640;22
STG;202108291650;20
STG;202108291700;8
STG;202108291710;4
STG;202108291720;9
STG;202108291730;9
STG;202108291740;7
STG;202108291750;5
STG;202108291800;1
STG;202108291810;0
STG;202108291820;0
STG;202108291830;0
STG;202108291840;0
STG;202108291850;0
STG;202108291900;0
STG;202108291910;0
STG;202108291920;0
STG;202108291930;0
STG;202108291940;0
STG;202108291950;0
STG;202108292000;0
STG;202108292010;0
STG;202108292020;0
STG;202108292030;0
STG;202108292040;0
STG;202108292050;0
STG;202108292100;0
STG;202108292110;0
STG;202108292120;0
STG;202108292130;0
STG;202108292140;0
STG;202108292150;0
STG;202108292200;0
STG;202108292210;0
STG;202108292220;0
STG;202108292230;0
STG;202108292240;0
STG;202108292250;0
STG;202108292300;0
STG;202108292310;0
STG;202108292320;0
STG;202108292330;0
STG;202108292340;0
STG;202108292350;0
STG;202108300000;0
STG;202108300010;0
STG;202108300020;0
STG;202108300030;0
STG;202108300040;0
STG;202108300050;0
STG;202108300100;0
STG;202108300110;0
STG;202108300120;0
STG;202108300130;0
STG;202108300140;0
STG;202108300150;0
STG;202108300200;0
STG;202108300210;0
STG;202108300220;0
STG;202108300230;0
STG;202108300240;0
STG;202108300250;0
STG;202108300300;0
STG;202108300310;0
STG;202108300320;0
STG;202108300330;0
STG;202108300340;0
STG;202108300350;0
STG;202108300400;0
STG;202108300410;0
STG;202108300420;0
STG;202108300430;0
STG;202108300440;0
STG;202108300450;1
STG;202108300500;4
STG;202108300510;5
STG;202108300520;9
STG;202108300530;20
STG;202108300540;26
STG;202108300550;30
STG;202108300600;38
STG;202108300610;28
STG;202108300620;33
STG;202108300630;56
STG;202108300640;68
STG;202108300650;47
STG;202108300700;49
STG;202108300710;87
STG;202108300720;95
STG;202108300730;85
STG;202108300740;58
STG;202108300750;50
STG;202108300800;58
STG;202108300810;71
STG;202108300820;60
STG;202108300830;48
STG;202108300840;46
STG;202108300850;44
STG;202108300900;35
STG;202108300910;45
STG;202108300920;52
STG;202108300930;42
STG;202108300940;36
STG;202108300950;44
STG;202108301000;54
STG;202108301010;55
STG;202108301020;77
STG;202108301030;71
STG;202108301040;67
STG;202108301050;92
STG;202108301100;147
STG;202108301110;255
STG;202108301120;539
STG;202108301130;676
STG;202108301140;388
STG;202108301150;258
STG;202108301200;286
STG;202108301210;247
STG;202108301220;250
STG;202108301230;453
STG;202108301240;403
STG;202108301250;544
STG;202108301300;416
STG;202108301310;310
STG;202108301320;354
STG;202108301330;173
STG;202108301340;342
STG;202108301350;534
STG;202108301400;251
STG;202108301410;87
STG;202108301420;94
STG;202108301430;263
STG;202108301440;177
STG;202108301450;44
STG;202108301500;35
STG;202108301510;37
STG;202108301520;38
STG;202108301530;44
STG;202108301540;30
STG;202108301550;32
STG;202108301600;33
STG;202108301610;47
STG;202108301620;67
STG;202108301630;122
STG;202108301640;142
STG;202108301650;124
STG;202108301700;110
STG;202108301710;101
STG;202108301720;45
STG;202108301730;22
STG;202108301740;16
STG;202108301750;6
STG;202108301800;2
STG;202108301810;0
STG;202108301820;0
STG;202108301830;0
STG;202108301840;0
STG;202108301850;0
STG;202108301900;0
STG;202108301910;0
STG;202108301920;0
STG;202108301930;0
STG;202108301940;0
STG;202108301950;0
STG;202108302000;0
STG;202108302010;0
STG;202108302020;0
STG;202108302030;0
STG;202108302040;0
STG;202108302050;0
STG;202108302100;0
STG;202108302110;0
STG;202108302120;0
STG;202108302130;0
STG;202108302140;0
STG;202108302150;0
STG;202108302200;0
STG;202108302210;0
STG;202108302220;0
STG;202108302230;0
STG;202108302240;0
STG;202108302250;0
STG;202108302300;0
STG;202108302310;0
STG;202108302320;0
STG;202108302330;0
STG;202108302340;0
STG;202108302350;0
STG;202108310000;0
STG;202108310010;0
STG;202108310020;0
STG;202108310030;0
STG;202108310040;0
STG;202108310050;0
STG;202108310100;0
STG;202108310110;0
STG;202108310120;0
STG;202108310130;0
STG;202108310140;0
STG;202108310150;0
STG;202108310200;0
STG;202108310210;0
STG;202108310220;0
STG;202108310230;0
STG;202108310240;0
STG;202108310250;0
STG;202108310300;0
STG;202108310310;0
STG;202108310320;0
STG;202108310330;0
STG;202108310340;0
STG;202108310350;0
STG;202108310400;0
STG;202108310410;0
STG;202108310420;0
STG;202108310430;0
STG;202108310440;0
STG;202108310450;0
STG;202108310500;0
STG;202108310510;2
STG;202108310520;5
STG;202108310530;7
STG;202108310540;16
STG;202108310550;20
STG;202108310600;34
STG;202108310610;82
STG;202108310620;67
STG;202108310630;71
STG;202108310640;17
STG;202108310650;12
STG;202108310700;15
STG;202108310710;24
STG;202108310720;41
STG;202108310730;51
STG;202108310740;51
STG;202108310750;28
STG;202108310800;38
STG;202108310810;60
STG;202108310820;44
STG;202108310830;42
STG;202108310840;48
STG;202108310850;55
STG;202108310900;67
STG;202108310910;96
STG;202108310920;109
STG;202108310930;131
STG;202108310940;240
STG;202108310950;351
STG;202108311000;356
STG;202108311010;311
STG;202108311020;336
STG;202108311030;385
STG;202108311040;859
STG;202108311050;1047
STG;202108311100;1090
STG;202108311110;302
STG;202108311120;610
STG;202108311130;260
STG;202108311140;576
STG;202108311150;909
STG;202108311200;890
STG;202108311210;769
STG;202108311220;661
STG;202108311230;884
STG;202108311240;735
STG;202108311250;590
STG;202108311300;851
STG;202108311310;761
STG;202108311320;390
STG;202108311330;411
STG;202108311340;384
STG;202108311350;334
STG;202108311400;336
STG;202108311410;256
STG;202108311420;223
STG;202108311430;296
STG;202108311440;283
STG;202108311450;246
STG;202108311500;453
STG;202108311510;238
STG;202108311520;466
STG;202108311530;453
STG;202108311540;402
STG;202108311550;265
STG;202108311600;197
STG;202108311610;122
STG;202108311620;97
STG;202108311630;67
STG;202108311640;51
STG;202108311650;40
STG;202108311700;35
STG;202108311710;34
STG;202108311720;24
STG;202108311730;15
STG;202108311740;11
STG;202108311750;6
STG;202108311800;2
STG;202108311810;0
STG;202108311820;0
STG;202108311830;0
STG;202108311840;0
STG;202108311850;0
STG;202108311900;0
STG;202108311910;0
STG;202108311920;0
STG;202108311930;0
STG;202108311940;0
STG;202108311950;0
STG;202108312000;0
STG;202108312010;0
STG;202108312020;0
STG;202108312030;0
STG;202108312040;0
STG;202108312050;0
STG;202108312100;0
STG;202108312110;0
STG;202108312120;0
STG;202108312130;0
STG;202108312140;0
STG;202108312150;0
STG;202108312200;0
STG;202108312210;0
STG;202108312220;0
STG;202108312230;0
STG;202108312240;0
STG;202108312250;0
STG;202108312300;0
STG;202108312310;0
STG;202108312320;0
STG;202108312330;0
STG;202108312340;0
STG;202108312350;0
STG;202109010000;0
STG;202109010010;0
STG;202109010020;0
STG;202109010030;0
STG;202109010040;0
STG;202109010050;0
STG;202109010100;0
STG;202109010110;0
STG;202109010120;0
STG;202109010130;0
STG;202109010140;0
STG;202109010150;0
STG;202109010200;0
STG;202109010210;0
STG;202109010220;0
STG;202109010230;0
STG;202109010240;0
STG;202109010250;0
STG;202109010300;0
STG;202109010310;0
STG;202109010320;0
STG;202109010330;0
STG;202109010340;0
STG;202109010350;0
STG;202109010400;0
STG;202109010410;0
STG;202109010420;0
STG;202109010430;0
STG;202109010440;0
STG;202109010450;2
STG;202109010500;9
STG;202109010510;20
STG;202109010520;36
STG;202109010530;61
STG;202109010540;99
STG;202109010550;115
STG;202109010600;76
STG;202109010610;86
STG;202109010620;98
STG;202109010630;209
STG;202109010640;197
STG;202109010650;221
STG;202109010700;189
STG;202109010710;144
STG;202109010720;158
STG;202109010730;215
STG;202109010740;347
STG;202109010750;338
STG;202109010800;248
STG;202109010810;284
STG;202109010820;218
STG;202109010830;246
STG;202109010840;340
STG;202109010850;435
STG;202109010900;482
STG;202109010910;626
STG;202109010920;536
STG;202109010930;797
STG;202109010940;645
STG;202109010950;744
STG;202109011000;756
STG;202109011010;770
STG;202109011020;781
STG;202109011030;791
STG;202109011040;800
STG;202109011050;807
STG;202109011100;815
STG;202109011110;848
STG;202109011120;759
STG;202109011130;864
STG;202109011140;816
STG;202109011150;812
STG;202109011200;806
STG;202109011210;803
STG;202109011220;794
STG;202109011230;785
STG;202109011240;777
STG;202109011250;761
STG;202109011300;749
STG;202109011310;733
STG;202109011320;718
STG;202109011330;710
STG;202109011340;681
STG;202109011350;660
STG;202109011400;637
STG;202109011410;614
STG;202109011420;592
STG;202109011430;569
STG;202109011440;545
STG;202109011450;519
STG;202109011500;493
STG;202109011510;467
STG;202109011520;439
STG;202109011530;408
STG;202109011540;378
STG;202109011550;349
STG;202109011600;319
STG;202109011610;288
STG;202109011620;258
STG;202109011630;229
STG;202109011640;198
STG;202109011650;168
STG;202109011700;138
STG;202109011710;110
STG;202109011720;82
STG;202109011730;57
STG;202109011740;36
STG;202109011750;19
STG;202109011800;5
STG;202109011810;0
STG;202109011820;0
STG;202109011830;0
STG;202109011840;0
STG;202109011850;0
STG;202109011900;0
STG;202109011910;0
STG;202109011920;0
STG;202109011930;0
STG;202109011940;0
STG;202109011950;0
STG;202109012000;0
STG;202109012010;0
STG;202109012020;0
STG;202109012030;0
STG;202109012040;0
STG;202109012050;0
STG;202109012100;0
STG;202109012110;0
STG;202109012120;0
STG;202109012130;0
STG;202109012140;0
STG;202109012150;0
STG;202109012200;0
STG;202109012210;0
STG;202109012220;0
STG;202109012230;0
STG;202109012240;0
STG;202109012250;0
STG;202109012300;0
STG;202109012310;0
STG;202109012320;0
STG;202109012330;0
STG;202109012340;0
STG;202109012350;0
STG;202109020000;0
STG;202109020010;0
STG;202109020020;0
STG;202109020030;0
STG;202109020040;0
STG;202109020050;0
